"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","비상시설위치","시설구분명","시설명건물명","해제일자",
"546","민방위급수시설","11_46_01_P","3350000","3350000-E198900007","19891230","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 금정구 부곡동 958번지","부산광역시 금정구 동현로 67 (부곡동, 늘푸른아파트)","46304","늘푸른APT115동","20220127160102","U","2022-01-29 02:40:00.0","","390804.542991093","193490.5842774","부산광역시 금정구 부곡동 958번지","민간시설","늘푸른APT115동","",
"547","민방위급수시설","11_46_01_P","3350000","3350000-E198600001","19861230","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 금정구 남산동 126번지 1호","부산광역시 금정구 금강로 614 (남산동, 남산초등학교)","46227","남산초등학교","20190104162029","U","2019-01-06 02:40:00.0","","390011.191994763","197877.40285582","부산광역시 금정구 남산동 126번지 1호","공공시설","남산초등학교","",
"548","민방위급수시설","11_46_01_P","3350000","3350000-E199100001","19911230","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 금정구 서동 255번지","부산광역시 금정구 옥봉로14번길 1 (서동)","609831","서동현대APT","20220127164854","U","2022-01-29 02:40:00.0","","391926.416688103","192255.306462529","부산광역시 금정구 서동 255번지","민간시설","서동현대APT","",
"549","민방위급수시설","11_46_01_P","3350000","3350000-E199500044","19950925","","01","영업/정상","18","사용중","","","","","","49","","부산광역시 금정구 서동 302번지","부산광역시 금정구 서동로141번길 21 (서동)","609400","서동상가시장","20220203092935","U","2022-02-05 02:40:00.0","","391345.505244303","192803.658019795","부산광역시 금정구 서동 302번지","자치단체자체시설","서동상가시장","",
"550","민방위급수시설","11_46_01_P","3350000","3350000-E199500021","19950110","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 금정구 구서동 267번지","부산광역시 금정구 금단로 33 (구서동)","609847","경보APT","20220126100748","U","2022-01-28 02:40:00.0","","390389.14291846","196817.87811235","부산광역시 금정구 구서동 267번지","민간시설","경보APT","",
"551","민방위급수시설","11_46_01_P","3350000","3350000-E199500022","19951221","","01","영업/정상","18","사용중","","","","","","63","","부산광역시 금정구 부곡동 962 뉴그린아파트 105동","부산광역시 금정구 동현로 103(부곡동, 뉴그린아파트)","46308","뉴그린 105동","20211020161349","U","2021-10-22 02:40:00.0","","390730.29913343","193157.500486284","부산광역시 금정구 부곡동 962 뉴그린아파트 105동","자치단체자체시설","뉴그린 105동","",
"552","민방위급수시설","11_46_01_P","3350000","3350000-E199700005","19970905","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 두구동 263번지","부산광역시 금정구 두구중리1길 31 (두구동)","609370","연못위","20220204105312","U","2022-02-06 02:40:00.0","","392166.238594774","201685.766734312","부산광역시 금정구 두구동 263번지","자치단체자체시설","연못위","",
"553","민방위급수시설","11_46_01_P","3350000","3350000-E198900002","19891130","","01","영업/정상","18","사용중","","","","","","666","","부산광역시 금정구 부곡동 78번지","부산광역시 금정구 중앙대로 1777 (부곡동)","609701","금정구청","20220512174655","U","2022-05-14 02:40:00.0","","390384.789258362","195735.157303929","부산광역시 금정구 부곡동 78번지","정부지원시설","금정구청","",
"554","민방위급수시설","11_46_01_P","3350000","3350000-E199500025","19950925","","01","영업/정상","18","사용중","","","","","","42","","부산광역시 금정구 금사동 27번지 9호","부산광역시 금정구 회천로13번길 87 (금사동)","","예원정보고","20211022162614","U","2021-10-24 02:40:00.0","","392339.083529688","193736.382351354","부산광역시 금정구 금사동 27번지 9호","자치단체자체시설","예원정보고","",
"555","민방위급수시설","11_46_01_P","3350000","3350000-E199700004","19971103","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 회동동 311번지 1호","부산광역시 금정구 회천로 53-10 (회동동)","609845","김씨제실앞","20211022163243","U","2021-10-24 02:40:00.0","","392587.647035748","194368.793356201","부산광역시 금정구 회동동 311번지 1호","자치단체자체시설","김씨제실앞","",
"556","민방위급수시설","11_46_01_P","3350000","3350000-E200500001","20020529","","01","영업/정상","18","사용중","","","","","","130","","부산광역시 금정구 서동 510번지 11호","부산광역시 금정구 동현로 141-11 (서동)","609834","서1동지하수","20220126101329","U","2022-01-28 02:40:00.0","","390905.485540225","193057.61320983","부산광역시 금정구 서동 510번지 11호","정부지원시설","서1동지하수","",
"557","민방위급수시설","11_46_01_P","3350000","3350000-E198900003","19891201","","01","영업/정상","18","사용중","","","","","","89","","부산광역시 금정구 선동 496","부산광역시 금정구 신천로35번길 8-20(선동)","46210","신천마을","20220204105105","U","2022-02-06 02:40:00.0","","392140.573635732","199585.901089156","부산광역시 금정구 선동 496","자치단체자체시설","신천마을","",
"558","민방위급수시설","11_46_01_P","3350000","3350000-E199600004","19961226","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 부곡동 957번지","부산광역시 금정구 동현로 77 (부곡동, 시영아파트)","46304","시영APT 120동","20220127160245","U","2022-01-29 02:40:00.0","","390841.573781091","193427.100207212","부산광역시 금정구 부곡동 957번지","자치단체자체시설","시영APT 120동","",
"559","민방위급수시설","11_46_01_P","3350000","3350000-E199500027","19950529","","01","영업/정상","18","사용중","","","","","","50","","부산광역시 금정구 부곡동 351번지 2호","부산광역시 금정구 윤산로 73-21 (부곡동)","609822","부곡암","20220209102710","U","2022-02-11 02:40:00.0","","390883.406961845","194471.388787961","부산광역시 금정구 부곡동 351번지 2호","자치단체자체시설","부곡암","",
"560","민방위급수시설","11_46_01_P","3350000","3350000-E199800002","19980710","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 금정구 오륜동 669-12","부산광역시 금정구 오륜대로118번길 40(오륜동)","46255","오륜동사","20220126103907","U","2022-01-28 02:40:00.0","","391405.979679906","196329.538322752","부산광역시 금정구 오륜동 669-12","자치단체자체시설","오륜동사","",
"561","민방위급수시설","11_46_01_P","3350000","3350000-E199500028","19951221","","01","영업/정상","18","사용중","","","","","","130","","부산광역시 금정구 부곡동 127번지","부산광역시 금정구 오륜대로 213 (부곡동)","609817","본동입구","20220126103954","U","2022-01-28 02:40:00.0","","392109.731350266","196273.269735988","부산광역시 금정구 부곡동 127번지","자치단체자체시설","본동입구","",
"562","민방위급수시설","11_46_01_P","3350000","3350000-E199600005","19961226","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 부곡동 214번지 154호","부산광역시 금정구 윤산로13번안길 5-6 (부곡동)","609819","국민주택","20220126103933","U","2022-01-28 02:40:00.0","","390585.930754901","195178.048113209","부산광역시 금정구 부곡동 214번지 154호","자치단체자체시설","국민주택","",
"563","민방위급수시설","11_46_01_P","3350000","3350000-E199500005","19950529","","01","영업/정상","18","사용중","","","","","","40","","부산광역시 금정구 금성동 산 69번지","부산광역시 금정구 남문로 57 (금성동)","","남문입구","20220208111919","U","2022-02-10 02:40:00.0","","387012.66132918","194844.451200637","부산광역시 금정구 금성동 산 69번지","자치단체자체시설","남문입구","",
"564","민방위급수시설","11_46_01_P","3350000","3350000-E199500010","19950102","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 금정구 구서동 185번지 1호","부산광역시 금정구 구서중앙로 20 (구서동)","609752","선경 1.2차APT 8동","20220128151705","U","2022-01-30 02:40:00.0","","390054.769869992","197137.476157683","부산광역시 금정구 구서동 185번지 1호","민간시설","선경 1.2차APT 8동","",
"565","민방위급수시설","11_46_01_P","3350000","3350000-E199500020","19950611","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 금정구 구서동 563번지 40호","부산광역시 금정구 금샘로229번길 29 (구서동)","609758","금강부광APT","20220126100801","U","2022-01-28 02:40:00.0","","389591.619403846","196032.043421735","부산광역시 금정구 구서동 563번지 40호","민간시설","금강부광APT","",
"566","민방위급수시설","11_46_01_P","3350000","3350000-E199500030","19950529","","01","영업/정상","18","사용중","","","","","","45","","부산광역시 금정구 선동 879번지 1호","부산광역시 금정구 하정로50번길 10 (선동)","609380","하정마을","20220204105147","U","2022-02-06 02:40:00.0","","391162.755870933","198225.29664291","부산광역시 금정구 선동 879번지 1호","자치단체자체시설","하정마을","",
"567","민방위급수시설","11_46_01_P","3350000","3350000-E199500032","19950409","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 두구동 174번지 1호","부산광역시 금정구 두구죽전1길 13 (두구동)","609370","선두구동 행정복지센터 내","20220204105224","U","2022-02-06 02:40:00.0","","392165.279295011","201921.509048528","부산광역시 금정구 두구동 174번지 1호","자치단체자체시설","선두구동 행정복지센터 내","",
"568","민방위급수시설","11_46_01_P","3350000","3350000-E199500033","19950419","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 금정구 두구동 565-3","부산광역시 금정구 철마로 27(두구동)","46208","임석마을","20220603142445","U","2022-06-05 02:40:00.0","","392003.911050135","200681.014755813","부산광역시 금정구 두구동 565-3","자치단체자체시설","임석마을","",
"569","민방위급수시설","11_46_01_P","3350000","3350000-E201300003","20131011","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 금정구 청룡동 283번지 4호","부산광역시 금정구 청룡예전로 103 (청룡동)","609844","부산동부준법지원센터","20220209185148","U","2022-02-11 02:40:00.0","","389652.035690864","199696.333985992","부산광역시 금정구 청룡동 283번지 4호","공공시설","부산동부준법지원센터","",
"570","민방위급수시설","11_46_01_P","3350000","3350000-E199500004","19950227","","01","영업/정상","18","사용중","","","","","","150","","부산광역시 금정구 금성동 408","부산광역시 금정구 죽전2길 47-1(금성동)","46237","국청사 뒤","20220208111647","U","2022-02-10 02:40:00.0","","387028.704959294","197028.940155824","부산광역시 금정구 금성동 408","자치단체자체시설","국청사 뒤","",
